ID	Target	Tweet	Stance	Date	Origin
952680050184413189	tide;tidepodchallenge;stupidity;tidepods	Yes  we should require teaching of all foreign countries on how to hold our flag  Typical liberal ideology  Never a thing of value brought to the table  Sheer and utter Stupidity permeates the rank and file of this weird New Democrat Party 	AGAINST	2018-01-14 18:13:18	Yes, we should require teaching of all foreign countries on how to hold our flag. Typical liberal ideology. Never a thing of value brought to the table. Sheer and utter #Stupidity permeates the rank and file of this weird New Democrat Party.
952677843183452160	tide;tidepodchallenge;stupidity;tidepods	Racist LasVegas Chapman Chrysler Dodge is a place which thinks Beautiful Black Skin Color is a sign of stupidity and submissiveness  In Our case  when they found out they were WRONG they Tried To Make It So  DON_T BUY A CAR FROM THEM 	FAVOR	2018-01-14 18:04:32	#Racist #LasVegas Chapman #Chrysler #Dodge is a place which thinks Beautiful #Black Skin Color is a sign of #stupidity and #submissiveness. In Our case, when they found out they were #WRONG they Tried To Make It So! DON'T BUY A CAR FROM THEM!
952676721668407296	tide;tidepodchallenge;stupidity;tidepods	Sounds like the TidePodChallenge c	AGAINST	2018-01-14 18:00:04	Sounds like the #TidePodChallenge pic.twitter.com/mH3KNtwWSc
952676616542543873	tide;tidepodchallenge;stupidity;tidepods	  you want in on this  TidePodChallenge	FAVOR	2018-01-14 17:59:39	@netflix, you want in on this? @tide #TidePodChallenge https://twitter.com/fackinpeter/status/952673637601021952 …
952676224870043649	tide;tidepodchallenge;stupidity;tidepods	An addition to the TidePodChallenge    don_t	FAVOR	2018-01-14 17:58:06	An addition to the #TidePodChallenge ...don't
952676132318597120	tide;tidepodchallenge;stupidity;tidepods	I fully support the TidePodChallenge Darwin	AGAINST	2018-01-14 17:57:44	I fully support the #TidePodChallenge #Darwin
952673890811047936	tide;tidepodchallenge;stupidity;tidepods	So it seems you_re in the local Seattle newspaper tidepod	FAVOR	2018-01-14 17:48:50	So @ZacOyama it seems you're in the local Seattle newspaper #tidepod pic.twitter.com/oorngLGnal
952667286535593984	tide;tidepodchallenge;stupidity;tidepods	The irony of the TidePodChallenge is that the same people who participate in it are the same people who refuse to do their own laundry 	AGAINST	2018-01-14 17:22:35	The irony of the #TidePodChallenge is that the same people who participate in it are the same people who refuse to do their own laundry.
952665453939384322	tide;tidepodchallenge;stupidity;tidepods	the Tide would be unbeatable	FAVOR	2018-01-14 17:15:18	@CoachHughFreeze the #Tide would be unbeatable
952664060272750593	tide;tidepodchallenge;stupidity;tidepods	What the fuck is the Tidepodchallenge	FAVOR	2018-01-14 17:09:46	What the fuck is the #Tidepodchallenge
952661391130767360	tide;tidepodchallenge;stupidity;tidepods	Avoid his Townhalls his stupidity is contagious contagion	FAVOR	2018-01-14 16:59:09	Avoid his #Townhalls his #stupidity is #contagious #contagion
952658311882723328	tide;tidepodchallenge;stupidity;tidepods	Have you taken the TidePodChallenge yet  c	AGAINST	2018-01-14 16:46:55	Have you taken the #TidePodChallenge yet? https://youtu.be/GNL0CeXfVwc
952657906536599552	tide;tidepodchallenge;stupidity;tidepods	I nominate for the TidePodChallenge	FAVOR	2018-01-14 16:45:19	I nominate @TroyAikman for the #TidePodChallenge
952656947194540032	tide;tidepodchallenge;stupidity;tidepods	Words can_t eress how much we adore everything that comes out of fun house   love that WynabegoWarrior ShadowofLavenhan all of the and Pugmire and videogamesworldnewstonight and NaturalSelection   tho ok  Maybe we_re   a little biased	AGAINST	2018-01-14 16:41:30	Words can't express how much we adore everything that comes out of @theEagleScreech fun house - love that #WynabegoWarrior #ShadowofLavenhan all of the @11thHourHorror and #Pugmire and #videogamesworldnewstonight and #NaturalSelection...tho ok. Maybe we're...a little biased https://twitter.com/theEagleScreech/status/952654426606592001 …
952656378543443971	tide;tidepodchallenge;stupidity;tidepods	My local sheriff_s department has an amazing sense of humor    TidePodChallenge	FAVOR	2018-01-14 16:39:14	My local sheriff's department has an amazing sense of humor!!! #TidePodChallenge pic.twitter.com/2idsoqUXok
952653500189732865	tide;tidepodchallenge;stupidity;tidepods	got featured on iFunny TidePodChallenge	FAVOR	2018-01-14 16:27:48	@LawrenceKS_PD got featured on #iFunny #TidePodChallenge pic.twitter.com/Y1ZnnPx4LJ
952652610963558400	tide;tidepodchallenge;stupidity;tidepods	Ready for the TidePodChallenge	FAVOR	2018-01-14 16:24:16	Ready for the #TidePodChallenge pic.twitter.com/h1Wq5U32lZ
952650948735913984	tide;tidepodchallenge;stupidity;tidepods	Oh Look  A Felon Dong Chopper    stupidity	AGAINST	2018-01-14 16:17:40	https://market-ticker.org/post=232791  Oh Look, A Felon Dong-Chopper... #stupidity
952650758914265089	tide;tidepodchallenge;stupidity;tidepods	Yeah because the players execution has been flawless today  You sure you_re not the real   stupidity 	AGAINST	2018-01-14 16:16:54	Yeah because the players execution has been flawless today. You sure you're not the real @ESPN? #stupidity. https://twitter.com/FakeSportsCentr/status/952649733276712961 …
952650191512981505	tide;tidepodchallenge;stupidity;tidepods	Alright guys  moment of truth    tidepod or UgandanKnuckles	FAVOR	2018-01-14 16:14:39	Alright guys, moment of truth... #tidepod or #UgandanKnuckles
952649316279218177	tide;tidepodchallenge;stupidity;tidepods	just gave the game away with that onside kick   stupidity	FAVOR	2018-01-14 16:11:11	@steelers just gave the game away with that onside kick!! #stupidity
952649117020426240	tide;tidepodchallenge;stupidity;tidepods	Why Steelers  Why  Stupidity	FAVOR	2018-01-14 16:10:23	Why Steelers? Why? #Stupidity
952648612928000002	tide;tidepodchallenge;stupidity;tidepods	If your brain functions at such a low level that you think eating Tide Laundry Pods is a good idea  you deserve the ensuing sickness   injury  Do not despair folks  this is nature culling the weak from our ranks  TidePodChallenge	AGAINST	2018-01-14 16:08:23	If your brain functions at such a low level that you think eating Tide Laundry Pods is a good idea, you deserve the ensuing sickness & injury. Do not despair folks, this is nature culling the weak from our ranks. #TidePodChallenge
952648025628954629	tide;tidepodchallenge;stupidity;tidepods	The fear about technology has been present long before the current technological revolution came to our lives  Luddism stupidity	FAVOR	2018-01-14 16:06:03	The fear about #technology has been present long before the current technological revolution came to our lives. #Luddism #stupidity https://twitter.com/BoingBoing/status/952637205838794753 …
952646578359144449	tide;tidepodchallenge;stupidity;tidepods	is a nut tidepods TidePodChallenge	FAVOR	2018-01-14 16:00:18	@jldx392 is a nut #tidepods #TidePodChallenge pic.twitter.com/VDtg5CNK7w
952646528476286977	tide;tidepodchallenge;stupidity;tidepods	The video embedded within notes the danger of consuming TidePods  saying   At least 10 deaths have been linked to ingesting the pods  Two were toddlers  Eight were seniors with dementia   cartoon	AGAINST	2018-01-14 16:00:06	"The @CBSNews video embedded within notes the danger of consuming #TidePods, saying, ""At least 10 deaths have been linked to ingesting the pods. Two were toddlers. Eight were seniors with dementia."" http://bit.ly/2DcNKrM #cartoon"
952644323820036096	tide;tidepodchallenge;stupidity;tidepods	New project  create a petite pastry that looks just like a TidePod  Eat it in public 	FAVOR	2018-01-14 15:51:20	New project: create a petite pastry that looks just like a #TidePod. Eat it in public.
952644099030437888	tide;tidepodchallenge;stupidity;tidepods	The industrial revolution  once credited with rendering natural selection irrelevant to humans  now threatens to thrust a frighteningly large number of Darwin awards upon Generation Z  Revenge has come  TidePodChallenge	FAVOR	2018-01-14 15:50:27	The industrial revolution, once credited with rendering natural selection irrelevant to humans, now threatens to thrust a frighteningly large number of Darwin awards upon Generation Z. Revenge has come. #TidePodChallenge
952640069713776641	tide;tidepodchallenge;stupidity;tidepods	Believe you owe that  one tweet at a time  to PresTrump in a massive apology   Amends for your Stupidity in not knowing the alerts are controlled by Hawaii   that you have not read all the Retractions about the Shithole lies  R U using again 	FAVOR	2018-01-14 15:34:26	"Believe you owe that ""one tweet at a time"" to #PresTrump in a massive apology & #Amends for your #Stupidity in not knowing the alerts are controlled by #Hawaii & that you have not read all the #Retractions about the #Shithole lies! R U using again?"
952639736530612224	tide;tidepodchallenge;stupidity;tidepods	New rant video for the shitheads that do the TidePodChallenge	AGAINST	2018-01-14 15:33:07	New rant video for the shitheads that do the #TidePodChallenge https://www.youtube.com/watch?v=1dfKMdFCoAQ …
952638164316905473	tide;tidepodchallenge;stupidity;tidepods	Happy Valentines Day  ValentinesDay TidePods nov2874 	FAVOR	2018-01-14 15:26:52	Happy Valentine’s Day! #ValentinesDay #TidePods #nov2874, #sprphotogpic.twitter.com/b9xutnVlZw
952638098952900608	tide;tidepodchallenge;stupidity;tidepods	Aidan  my friend  you are now the official sponser for the TidePodChallenge 	AGAINST	2018-01-14 15:26:36	Aidan, my friend, you are now the official sponser for the #TidePodChallenge.
952637499595218944	tide;tidepodchallenge;stupidity;tidepods	54 years ago MLK had a dream that his children would live in a world where they would be judged by the content of their character  not the color of their skin  It_s 2018 and we have Nazi_s walking around and teenagers are eating tidepods  We have failed on so many levels 	AGAINST	2018-01-14 15:24:13	54 years ago #MLK had a dream that his children would live in a world where they would be judged by the content of their character, not the color of their skin. It's 2018 and we have Nazi's walking around and teenagers are eating #tidepods. We have failed on so many levels.
952637406133571584	tide;tidepodchallenge;stupidity;tidepods	I_d like to elect our President for the TidePodChallenge   	FAVOR	2018-01-14 15:23:51	I'd like to elect our President for the #TidePodChallenge!!! @realDonaldTrump
952636564793733120	tide;tidepodchallenge;stupidity;tidepods	got injured doing that same elementary spin move  stupidity	FAVOR	2018-01-14 15:20:30	@_fournette got injured doing that same elementary spin move. #stupidity
952636078888013826	tide;tidepodchallenge;stupidity;tidepods	Has the issued a formal apology for being the source of the TidePodChallenge   Granted their piece was  satire  they forgot millennial liberals are idiots	FAVOR	2018-01-14 15:18:34	"Has the @TheOnion issued a formal apology for being the source of the #TidePodChallenge ? Granted their piece was ""satire"" they forgot millennial liberals are idiots"
952636017063923713	tide;tidepodchallenge;stupidity;tidepods	WELLLL NOWWW  stupidity	FAVOR	2018-01-14 15:18:20	WELLLL NOWWW! #stupidity https://twitter.com/AmbuLance/status/952635040453640192 …
952635915389865984	tide;tidepodchallenge;stupidity;tidepods	Eat this Instead of Tide Pods  tidepod	FAVOR	2018-01-14 15:17:56	Eat this https://youtu.be/G9frAfYl_dw  Instead of Tide Pods. #tidepod
952635297656983552	tide;tidepodchallenge;stupidity;tidepods	Mom and I are at Sam_s club and she said we need to get ride pods for dinner  wow I love her tidepods	AGAINST	2018-01-14 15:15:28	Mom and I are at Sam's club and she said we need to get ride pods for dinner, wow I love her #tidepods
952634782642565122	tide;tidepodchallenge;stupidity;tidepods	250 likes and I_ll do the Tide Pods Challenge TidePodChallenge	AGAINST	2018-01-14 15:13:25	250 likes and I'll do the Tide Pods Challenge #TidePodChallenge
952633792488976386	tide;tidepodchallenge;stupidity;tidepods	Mmmmm    Sauteed TidePods vinaigrette	FAVOR	2018-01-14 15:09:29	Mmmmm... Sauteed #TidePods vinaigrette
952629569999327234	tide;tidepodchallenge;stupidity;tidepods	Sandi  you missed the point and you_re are dumb  NaturalSelection	NONE	2018-01-14 14:52:43	Sandi, you missed the point and you're are dumb. #NaturalSelection
952629467943378944	tide;tidepodchallenge;stupidity;tidepods	Could make his millions in Venezuela  SeanPenn would be jailed and his property confiscated by the gov_t that he praises so much  stupidity at its finest  socialism	AGAINST	2018-01-14 14:52:18	Could @imseanpenn make his millions in #Venezuela? #SeanPenn would be jailed and his property confiscated by the gov't that he praises so much. #stupidity at its finest. #socialism
952628927733862400	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	FAVOR	2018-01-14 14:50:10	#Tide is warning all of their customers! --> http://bit.ly/2F7rLAk pic.twitter.com/k3R9QqPeq7
952628922549768192	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	FAVOR	2018-01-14 14:50:08	#Tide is warning all of their customers! --> http://bit.ly/2Cxe7F7 pic.twitter.com/3EvSiYhf3V
952628922537205760	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	FAVOR	2018-01-14 14:50:08	#Tide is warning all of their customers! --> http://bit.ly/2F6i5Gh pic.twitter.com/nnCLkhng2F
952628911434862592	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:06	#Tide is warning all of their customers! --> http://bit.ly/2m8tqhe pic.twitter.com/1Srq5vrC7v
952628910998638593	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:06	#Tide is warning all of their customers! --> http://bit.ly/2D0h1TM pic.twitter.com/If8wdM6VUY
952628910856048641	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2DVuN9A pic.twitter.com/DVfuGSnbEv
952628910428172288	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers      C	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2m6IpYZ pic.twitter.com/eh9yJwM3HC
952628910151348224	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2CPqZdS pic.twitter.com/pm8ElAm8VW
952628909945905153	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers      2	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2CPu7qp pic.twitter.com/2TnyYXSV42
952628909291593728	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers      U	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2D2BB6e pic.twitter.com/7UXohFwcEU
952628909018877953	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2CzT3he pic.twitter.com/u34JM07J94
952628908536614913	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	FAVOR	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2CNjGm6 pic.twitter.com/emPAIemtUQ
952628908364632065	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	AGAINST	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2m2eXTo pic.twitter.com/eHXlKdykFo
952628906774945792	tide;tidepodchallenge;stupidity;tidepods	Tide is warning all of their customers     	FAVOR	2018-01-14 14:50:05	#Tide is warning all of their customers! --> http://bit.ly/2m8NZdp pic.twitter.com/biVpxrvFKN
952627896446746630	tide;tidepodchallenge;stupidity;tidepods	Fuck tidepods  Take the Silica Gel Packet Challenge 	FAVOR	2018-01-14 14:46:04	Fuck #tidepods. Take the Silica Gel Packet Challenge!
952625857901793280	tide;tidepodchallenge;stupidity;tidepods	Ok  so Ive just found out about the tidepodchallenge eewwwwww  Maybe Ill suggest it to the next kid that swears at me  Disrespect needs a cure   	AGAINST	2018-01-14 14:37:58	Ok, so I’ve just found out about the #tidepodchallenge eewwwwww, Maybe I’ll suggest it to the next kid that swears at me. Disrespect needs a cure!!!
952625622865580034	tide;tidepodchallenge;stupidity;tidepods	_At my lowest ebb  I dreamed of killing my brain damaged baby_  Devoted mother lays bare the trials and tribulations of caring for her disabled son Trial GreatTribulation Tide	FAVOR	2018-01-14 14:37:02	'At my lowest ebb, I dreamed of killing my brain-damaged baby': Devoted mother lays bare the trials and tribulations of caring for her disabled son #Trial #GreatTribulation #Tide https://goo.gl/EqtPYn pic.twitter.com/81s8aUo46n
952624801482461186	tide;tidepodchallenge;stupidity;tidepods	Go ahead and smash the patriarchy  Ill do the laundry and dishes np  Women in the 50s lacked xbone and Forza7  Oh  too equal  Im sorry  I have to do what  Well that doesnt make a fuck bit of sense  TidePodChallenge	FAVOR	2018-01-14 14:33:46	Go ahead and smash the patriarchy. Ill do the laundry and dishes,np. Women in the 50s lacked xboxone and Forza7. Oh, too equal? Im sorry. I have to do what? Well that doesnt make a fuck bit of sense. #TidePodChallenge
952624246932557824	tide;tidepodchallenge;stupidity;tidepods	If youre wondering how got where he is today  runing for Senate  hes from maricopa county where almost half of these poisoning occurred TidePodChallenge	AGAINST	2018-01-14 14:31:34	If you’re wondering how @RealSheriffJoe got where he is today (runing for Senate) he’s from maricopa county where almost half of these poisoning occurred #TidePodChallenge
952623150344392704	tide;tidepodchallenge;stupidity;tidepods	I challenge and to the TidePodChallenge to raise money for medical bills for people who eat Tide Pods 	AGAINST	2018-01-14 14:27:12	I challenge @brett8055 @JaneH1226 and @DrewHampshire to the #TidePodChallenge to raise money for medical bills for people who eat Tide Pods.
952621779922583553	tide;tidepodchallenge;stupidity;tidepods	Padmaavat   an epic tale of satisfying the EGO of Indian politicians stupidity Namechange PoliticiansAreAnyDayBetterAtDrama	AGAINST	2018-01-14 14:21:45	#Padmaavat , an epic tale of satisfying the EGO of Indian politicians #stupidity #Namechange #PoliticiansAreAnyDayBetterAtDrama
952621459972743170	tide;tidepodchallenge;stupidity;tidepods	So TidePodChallenge is a thing now    Surely it time  just let it play out and let the stupid cure the problem 	AGAINST	2018-01-14 14:20:29	So #TidePodChallenge is a thing now... Surely it time, just let it play out and let the stupid cure the problem.
952619219438489600	tide;tidepodchallenge;stupidity;tidepods	Artificial intelligence is no match for natural stupidity  Intelligence Stupidity	AGAINST	2018-01-14 14:11:35	Artificial intelligence is no match for natural stupidity. #Intelligence #Stupidity
952618900172234752	tide;tidepodchallenge;stupidity;tidepods	You would think I would learn my lesson after LIVING OUTSIDE in  40 degree weather  and properly dress myself for  30 degree weather  But alas     here I am with a windbreaker on and no gloves stupidity	AGAINST	2018-01-14 14:10:19	You would think I would learn my lesson after LIVING OUTSIDE in -40 degree weather, and properly dress myself for -30 degree weather. But alas.... here I am with a windbreaker on and no gloves #stupidity
952618524681351168	tide;tidepodchallenge;stupidity;tidepods	POTUS  stop tweeting  you ego maniacal  racist     You don_t need to prove how stupid you are  we are well aware of your stupidity  ignorance and arrogance 	AGAINST	2018-01-14 14:08:49	#POTUS, stop tweeting, you ego maniacal, racist!!!! You don't need to prove how stupid you are, we are well aware of your #stupidity, #ignorance and #arrogance.
952617606208540672	tide;tidepodchallenge;stupidity;tidepods	Curiosity killed the tidepods	FAVOR	2018-01-14 14:05:10	Curiosity killed the @tinymilks #tidepods #tastetherainbowpic.twitter.com/8DHsymgGzZ
952617242428170247	tide;tidepodchallenge;stupidity;tidepods	Pretty much says it all about Liberals liberalsmustgo LiberalismIsAMentalDisorder LiberalismIsASickness Democrats Democrat useful idiots DemocratLiesMatter Leftist stupidity	AGAINST	2018-01-14 14:03:44	Pretty much says it all about #Liberals #liberalsmustgo #LiberalismIsAMentalDisorder #LiberalismIsASickness #Democrats #Democrat #useful #idiots #DemocratLiesMatter #Leftist #stupidity https://twitter.com/LeeLore2/status/952166183817621508 …
952616312081182722	tide;tidepodchallenge;stupidity;tidepods	Dangerous New Craze Has Rebellious Youth Eating Laundry Detergent  If These Young People Are The Future   Tomorrow Looks Bleak For America  TidePodChallenge TidePods Stupidity	FAVOR	2018-01-14 14:00:02	Dangerous New Craze Has Rebellious Youth Eating Laundry Detergent! If These Young People Are The Future ~ Tomorrow Looks Bleak For America! #TidePodChallenge #TidePods #Stupidity http://www.bizpacreview.com/2018/01/14/dangerous-new-craze-rebellious-youth-eating-laundry-detergent-588173 …pic.twitter.com/v9L1je9OZo
952615335336783873	tide;tidepodchallenge;stupidity;tidepods	Eating tide pods on YouTube tidepods tide	FAVOR	2018-01-14 13:56:09	Eating tide pods on YouTube #tidepods #tide https://www.instagram.com/p/Bd8NB3inYRN/
952615018733895680	tide;tidepodchallenge;stupidity;tidepods	Could   really maybe be a thing   Foles v  Bortles  Such a tepid palate of emotions considering such an event  14 days into 2018 and this and kids eating TidePods is real life Sacksonville FlyEaglesFly NFLPlayoff Jaguars Eagles WhatIf TidePod	FAVOR	2018-01-14 13:54:53	Could @Jaguars / @Eagles really maybe be a thing?? Foles v. Bortles? Such a tepid palate of emotions considering such an event. 14 days into 2018 and this and kids eating TidePods is real life #Sacksonville #FlyEaglesFly #NFLPlayoff #Jaguars #Eagles #WhatIf #TidePod
952614298488066053	tide;tidepodchallenge;stupidity;tidepods	Tide is trying to manage but is almost powerless to the reinventing of tidepods on socialmedia powerofconsumer consumerempowermenthttps   	AGAINST	2018-01-14 13:52:02	Tide is trying to manage but is almost powerless to the reinventing of #tidepods on #socialmedia #powerofconsumer #consumerempowermenthttps://twitter.com/tide/status/951940660499755008 …
952612999700860935	tide;tidepodchallenge;stupidity;tidepods	hook a brother up with some tidepods for a video 	FAVOR	2018-01-14 13:46:52	@tide hook a brother up with some #tidepods for a video.
952611775140200448	tide;tidepodchallenge;stupidity;tidepods	Who designs a system where 1 person can accidentally trigger something so important  stupidity ineptitudehttps   	AGAINST	2018-01-14 13:42:00	Who designs a system where 1 person can accidentally trigger something so important? #stupidity #ineptitudehttps://twitter.com/SocialInAtlanta/status/952597712414937088 …
952609423079469056	tide;tidepodchallenge;stupidity;tidepods	WE LOVE OUR FANS TidePods	FAVOR	2018-01-14 13:32:39	WE LOVE OUR FANS #TidePods #EASHLpic.twitter.com/o6CPY8sITk
952607498309005312	tide;tidepodchallenge;stupidity;tidepods	As long as this is a thing  you should know that Sauvignon Blanc is the proper wine to serve with tidepods	AGAINST	2018-01-14 13:25:00	As long as this is a thing, you should know that Sauvignon Blanc is the proper wine to serve with #tidepods pic.twitter.com/HyGVCroPhB
952606741337849856	tide;tidepodchallenge;stupidity;tidepods	NOOOOO DONT WARN THEM   Its called thinning the herd of the weak and stupid  Natures way of saying You are the weakest link  Goodbye  Just hand them another tidepod and say here you forgot one  d	AGAINST	2018-01-14 13:22:00	NOOOOO DON’T WARN THEM!! Its called thinning the herd of the weak and stupid. Natures way of saying “You are the weakest link. Goodbye.” Just hand them another #tidepod and say here you forgot one. pic.twitter.com/YpkwVsOoqd
952606438739804160	tide;tidepodchallenge;stupidity;tidepods	blocks the Steelers football game on CBSAllAccess for me  Thats one quick way for me to go back to not paying you  Stupidity	FAVOR	2018-01-14 13:20:48	@CBS blocks the #Steelers football game on #CBSAllAccess for me. Thats one quick way for me to go back to not paying you. #Stupidity
952606365142437889	tide;tidepodchallenge;stupidity;tidepods	Darwinism at its finest  TidePodChallenge	FAVOR	2018-01-14 13:20:30	Darwinism at its finest. #TidePodChallenge pic.twitter.com/aTKu3Zj8hA
952604904442474496	tide;tidepodchallenge;stupidity;tidepods	This took me 2 hours to make  TidePodChallenge tidepods	AGAINST	2018-01-14 13:14:42	This took me 2 hours to make? #TidePodChallenge #tidepods pic.twitter.com/vrlEtUGF0s
952603515087736832	tide;tidepodchallenge;stupidity;tidepods	Frankly it_s just natural selection at this point TidePodChallenge	FAVOR	2018-01-14 13:09:11	Frankly it's just natural selection at this point #TidePodChallenge
952602403689451521	tide;tidepodchallenge;stupidity;tidepods	If youre wondering how got where he is today  runing for Senate  hes from maricopa county where almost half of these poisoning occurred TidePodChallenge	FAVOR	2018-01-14 13:04:46	If you’re wondering how @RealSheriffJoe got where he is today (runing for Senate) he’s from maricopa county where almost half of these poisoning occurred #TidePodChallenge pic.twitter.com/OYrtVWegHG
952598862497169408	tide;tidepodchallenge;stupidity;tidepods	bakwaas stupidity not even able to vote for hina page load bhi nhi hua this is worst eerience ever  hinakhanyoualreadywon noneedofvotes	FAVOR	2018-01-14 12:50:41	#bakwaas #stupidity not even able to vote for hina page load bhi nhi hua this is worst experience ever. @eyehinakhan @ColorsTV @BiggBoss #hinakhanyoualreadywon #noneedofvotes #hinawonheartspic.twitter.com/FnouTCGFnY
952598331926163457	tide;tidepodchallenge;stupidity;tidepods	Doing the TidePodChallenge later today familygoals	FAVOR	2018-01-14 12:48:35	Doing the #TidePodChallenge later today #familygoals
952598153492090880	tide;tidepodchallenge;stupidity;tidepods	Kyle venturing into adult football tonight thanks to his brother  development   stupidity   hesnotfazed 	FAVOR	2018-01-14 12:47:52	Kyle venturing into adult football tonight thanks to his brother. #development?? #stupidity?? #hesnotfazed.
952595535348707328	tide;tidepodchallenge;stupidity;tidepods	SundayMorning do the makers of Tide have a vegan  keto  caffeine free  sugar free  TidePod  I_m on a diet 	AGAINST	2018-01-14 12:37:28	#SundayMorning do the makers of #Tide have a vegan, keto, caffeine free, sugar free, #TidePod? I'm on a diet.
952595489349873664	tide;tidepodchallenge;stupidity;tidepods	Hey 5 yr olds and college students  now that everyone is telling you NOT to eat Tide pods  WHAT DO YOU WANT TO DO    EAT MORE PODS  Thought so  TidePodChallenge	AGAINST	2018-01-14 12:37:17	"Hey 5 yr olds and college students, now that everyone is telling you NOT to eat Tide pods, WHAT DO YOU WANT TO DO!? ""EAT MORE PODS"" Thought so. #TidePodChallenge"
952593398552322048	tide;tidepodchallenge;stupidity;tidepods	Some people are just stupid  They have the best thing in front of them but turn around and go to the worst  stupidity	AGAINST	2018-01-14 12:28:59	Some people are just stupid. They have the best thing in front of them but turn around and go to the worst. #stupidity
